Date,AGG,DBC,VTI,^VIX
2007-02-20,100.26000213623047,24.219999313354492,72.70999908447266,10.239999771118164
2007-02-21,100.25,24.739999771118164,72.73999786376953,10.199999809265137
2007-02-22,100.05000305175781,25.079999923706055,72.71499633789062,10.180000305175781
2007-02-23,100.29000091552734,25.239999771118164,72.4800033569336,10.579999923706055
2007-02-26,100.51000213623047,25.309999465942383,72.38500213623047,11.149999618530273
2007-02-27,100.91999816894531,24.829999923706055,69.69999694824219,18.309999465942383
2007-02-28,100.8499984741211,25.209999084472656,70.25,15.420000076293945
2007-03-01,100.44000244140625,25.030000686645508,70.05000305175781,15.819999694824219
2007-03-02,100.6500015258789,24.799999237060547,69.05000305175781,18.610000610351562
2007-03-05,100.58999633789062,24.43000030517578,68.25,19.6299991607666
2007-03-06,100.5199966430664,24.65999984741211,69.4000015258789,15.960000038146973
2007-03-07,100.5999984741211,25.0,69.34500122070312,15.239999771118164
2007-03-08,100.51000213623047,25.040000915527344,69.92500305175781,14.289999961853027
2007-03-09,100.2300033569336,24.709999084472656,69.94999694824219,14.09000015258789
2007-03-12,100.54000091552734,24.479999542236328,70.13500213623047,13.989999771118164
2007-03-13,100.80000305175781,24.290000915527344,68.875,18.1299991607666
2007-03-14,100.68000030517578,24.34000015258789,69.2249984741211,17.270000457763672
2007-03-15,100.56999969482422,24.190000534057617,69.5,16.43000030517578
2007-03-16,100.58000183105469,24.25,69.19999694824219,16.790000915527344
2007-03-19,100.51000213623047,24.3700008392334,69.98999786376953,14.59000015258789
2007-03-20,100.61000061035156,24.399999618530273,70.44999694824219,13.270000457763672
2007-03-21,100.73999786376953,24.440000534057617,71.57499694824219,12.1899995803833
2007-03-22,100.55000305175781,24.84000015258789,71.61499786376953,12.930000305175781
2007-03-23,100.41000366210938,24.850000381469727,71.75499725341797,12.949999809265137
2007-03-26,100.3499984741211,24.959999084472656,71.33000183105469,13.15999984741211
2007-03-27,100.37000274658203,25.030000686645508,71.04499816894531,13.479999542236328
2007-03-28,100.41999816894531,25.270000457763672,70.58000183105469,14.979999542236328
2007-03-29,100.26000213623047,25.760000228881836,70.7750015258789,15.140000343322754
2007-03-30,100.26000213623047,25.3799991607666,70.73500061035156,14.640000343322754
2007-04-02,100.0,25.1299991607666,70.91000366210938,14.529999732971191
2007-04-03,99.9000015258789,25.030000686645508,71.55500030517578,13.460000038146973
2007-04-04,100.01000213623047,25.309999465942383,71.62999725341797,13.239999771118164
2007-04-05,99.91999816894531,25.360000610351562,71.83000183105469,13.229999542236328
2007-04-09,99.54000091552734,25.100000381469727,71.91500091552734,13.140000343322754
2007-04-10,99.69000244140625,25.450000762939453,72.11499786376953,12.680000305175781
2007-04-11,99.62999725341797,25.40999984741211,71.65499877929688,13.489999771118164
2007-04-12,99.75,25.559999465942383,72.125,12.710000038146973
2007-04-13,99.58999633789062,25.700000762939453,72.36499786376953,12.199999809265137
2007-04-16,99.79000091552734,25.5,73.09500122070312,11.979999542236328
2007-04-17,100.08000183105469,25.239999771118164,73.20999908447266,12.140000343322754
2007-04-18,100.2300033569336,25.25,73.2750015258789,12.420000076293945
2007-04-19,100.19000244140625,25.18000030517578,73.13999938964844,12.539999961853027
2007-04-20,100.13999938964844,25.530000686645508,73.79000091552734,12.069999694824219
2007-04-23,100.23999786376953,25.700000762939453,73.6449966430664,13.039999961853027
2007-04-24,100.29000091552734,25.350000381469727,73.63500213623047,13.119999885559082
2007-04-25,100.33000183105469,25.850000381469727,74.29000091552734,13.210000038146973
2007-04-26,100.13999938964844,25.670000076293945,74.31500244140625,12.789999961853027
2007-04-27,100.12000274658203,25.799999237060547,74.23500061035156,12.449999809265137
2007-04-30,100.45999908447266,25.56999969482422,73.58000183105469,14.220000267028809
2007-05-01,100.0199966430664,25.6200008392334,73.74500274658203,13.510000228881836
2007-05-02,100.05000305175781,25.420000076293945,74.29000091552734,13.079999923706055
2007-05-03,99.94000244140625,25.540000915527344,74.62000274658203,13.09000015258789
2007-05-04,100.06999969482422,25.489999771118164,74.83999633789062,12.90999984741211
2007-05-07,100.16999816894531,25.3700008392334,74.95999908447266,13.149999618530273
2007-05-08,100.05999755859375,25.209999084472656,74.88500213623047,13.210000038146973
2007-05-09,99.94000244140625,25.079999923706055,75.1500015258789,12.880000114440918
2007-05-10,100.11000061035156,24.979999542236328,74.20500183105469,13.600000381469727
2007-05-11,99.91000366210938,25.350000381469727,74.9000015258789,12.949999809265137
2007-05-14,99.93000030517578,25.260000228881836,74.67500305175781,13.960000038146973
2007-05-15,99.88999938964844,25.510000228881836,74.4749984741211,14.010000228881836
2007-05-16,99.91000366210938,25.260000228881836,75.11499786376953,13.5
2007-05-17,99.73999786376953,25.469999313354492,74.93499755859375,13.510000228881836
2007-05-18,99.44999694824219,25.43000030517578,75.49500274658203,12.760000228881836
2007-05-21,99.6500015258789,25.68000030517578,75.70999908447266,13.300000190734863
2007-05-22,99.44999694824219,25.309999465942383,75.69999694824219,13.0600004196167
2007-05-23,99.37000274658203,25.43000030517578,75.66000366210938,13.239999771118164
2007-05-24,99.41000366210938,25.290000915527344,74.88500213623047,14.079999923706055
2007-05-25,99.36000061035156,25.600000381469727,75.25,13.34000015258789
2007-05-29,99.26000213623047,25.040000915527344,75.55000305175781,13.529999732971191
2007-05-30,99.37999725341797,25.280000686645508,76.19999694824219,12.829999923706055
2007-05-31,99.16000366210938,25.510000228881836,76.31999969482422,13.050000190734863
2007-06-01,98.62999725341797,25.700000762939453,76.62999725341797,12.779999732971191
2007-06-04,98.75,25.93000030517578,76.75499725341797,13.289999961853027
2007-06-05,98.47000122070312,25.829999923706055,76.36499786376953,13.630000114440918
2007-06-06,98.51000213623047,25.81999969482422,75.58499908447266,14.869999885559082
2007-06-07,97.83000183105469,25.950000762939453,74.09500122070312,17.059999465942383
2007-06-08,97.70999908447266,25.489999771118164,75.11000061035156,14.84000015258789
2007-06-11,97.77999877929688,25.979999542236328,75.19999694824219,14.710000038146973
2007-06-12,97.19999694824219,25.90999984741211,74.2750015258789,16.670000076293945
2007-06-13,97.3499984741211,26.239999771118164,75.43499755859375,14.729999542236328
2007-06-14,97.54000091552734,26.489999771118164,75.9749984741211,13.640000343322754
2007-06-15,97.88999938964844,26.649999618530273,76.37999725341797,13.9399995803833
2007-06-18,97.95999908447266,26.649999618530273,76.26000213623047,13.420000076293945
2007-06-19,98.2699966430664,26.389999389648438,76.47000122070312,12.850000381469727
2007-06-20,97.97000122070312,26.420000076293945,75.46499633789062,14.670000076293945
2007-06-21,97.8499984741211,26.299999237060547,75.83999633789062,14.210000038146973
2007-06-22,98.08000183105469,26.239999771118164,75.19999694824219,15.75
2007-06-25,98.16999816894531,26.139999389648438,74.38500213623047,16.649999618530273
2007-06-26,98.05000305175781,25.84000015258789,73.77999877929688,18.889999389648438
2007-06-27,98.23999786376953,25.799999237060547,74.87000274658203,15.529999732971191
2007-06-28,98.16999816894531,25.719999313354492,74.86000061035156,15.539999961853027
2007-06-29,98.36000061035156,25.700000762939453,74.69000244140625,16.229999542236328
2007-07-02,98.19999694824219,25.860000610351562,75.55500030517578,15.399999618530273
2007-07-03,98.08999633789062,25.889999389648438,75.87999725341797,14.920000076293945
2007-07-05,97.68000030517578,26.1299991607666,75.83999633789062,15.479999542236328
2007-07-06,97.51000213623047,26.350000381469727,76.26000213623047,14.720000267028809
2007-07-09,97.68000030517578,26.290000915527344,76.22000122070312,15.15999984741211
2007-07-10,98.0999984741211,26.479999542236328,75.17500305175781,17.56999969482422
2007-07-11,97.87999725341797,26.540000915527344,75.7249984741211,16.639999389648438
2007-07-12,97.77999877929688,26.610000610351562,76.87000274658203,15.539999961853027
2007-07-13,97.9000015258789,26.649999618530273,77.0999984741211,15.149999618530273
2007-07-16,98.0999984741211,26.18000030517578,77.04499816894531,15.59000015258789
2007-07-17,97.91999816894531,26.020000457763672,77.0,15.630000114440918
2007-07-18,98.16999816894531,26.31999969482422,76.82499694824219,16.0
2007-07-19,98.16999816894531,26.40999984741211,77.01000213623047,15.229999542236328
2007-07-20,98.4000015258789,26.399999618530273,76.31999969482422,16.950000762939453
2007-07-23,98.33999633789062,26.280000686645508,76.47000122070312,16.809999465942383
2007-07-24,98.54000091552734,26.079999923706055,75.12999725341797,18.549999237060547
2007-07-25,98.4800033569336,26.309999465942383,75.1449966430664,18.100000381469727
2007-07-26,98.83000183105469,26.030000686645508,73.36499786376953,20.739999771118164
2007-07-27,98.7300033569336,26.280000686645508,71.98500061035156,24.170000076293945
2007-07-30,98.68000030517578,25.979999542236328,73.05000305175781,20.8700008392334
2007-07-31,98.98999786376953,26.190000534057617,72.05000305175781,23.520000457763672
2007-08-01,98.33000183105469,26.149999618530273,72.4749984741211,23.670000076293945
2007-08-02,98.27999877929688,26.190000534057617,73.08999633789062,21.219999313354492
2007-08-03,98.70999908447266,25.899999618530273,71.19000244140625,25.15999984741211
2007-08-06,98.55000305175781,25.540000915527344,72.38999938964844,22.940000534057617
2007-08-07,98.4800033569336,25.68000030517578,72.93499755859375,21.559999465942383
2007-08-08,98.36000061035156,25.639999389648438,74.03500366210938,21.450000762939453
2007-08-09,98.4800033569336,25.440000534057617,72.0250015258789,26.479999542236328
2007-08-10,98.1500015258789,25.530000686645508,71.86000061035156,28.299999237060547
2007-08-13,98.33000183105469,25.350000381469727,72.0,26.56999969482422
2007-08-14,98.5999984741211,25.43000030517578,70.74500274658203,27.68000030517578
2007-08-15,98.7300033569336,25.6200008392334,69.80000305175781,30.670000076293945
2007-08-16,98.66999816894531,25.18000030517578,70.25,30.829999923706055
2007-08-17,98.88999938964844,25.15999984741211,71.52999877929688,29.989999771118164
2007-08-20,98.80000305175781,25.229999542236328,71.68000030517578,26.329999923706055
2007-08-21,99.26000213623047,25.190000534057617,71.69000244140625,25.25
2007-08-22,99.18000030517578,25.25,72.69000244140625,22.889999389648438
2007-08-23,99.30000305175781,25.329999923706055,72.57499694824219,22.6200008392334
2007-08-24,99.05000305175781,25.6299991607666,73.42500305175781,20.719999313354492
2007-08-27,99.3499984741211,25.65999984741211,72.66000366210938,22.719999313354492
2007-08-28,99.75,25.389999389648438,71.16999816894531,26.299999237060547
2007-08-29,99.55000305175781,25.6299991607666,72.58499908447266,23.809999465942383
2007-08-30,99.76000213623047,25.68000030517578,72.3949966430664,25.059999465942383
2007-08-31,99.81999969482422,25.690000534057617,73.11000061035156,23.3799991607666
2007-09-04,99.27999877929688,25.979999542236328,73.95999908447266,22.780000686645508
2007-09-05,99.5999984741211,26.030000686645508,73.30999755859375,24.579999923706055
2007-09-06,99.58000183105469,25.93000030517578,73.52999877929688,23.989999771118164
2007-09-07,100.19999694824219,26.100000381469727,72.46499633789062,26.229999542236328
2007-09-10,100.44000244140625,26.280000686645508,72.15499877929688,27.3799991607666
2007-09-11,100.26000213623047,26.34000015258789,73.0999984741211,25.270000457763672
2007-09-12,100.12000274658203,26.6200008392334,73.3499984741211,24.959999084472656
2007-09-13,99.83000183105469,26.420000076293945,73.625,24.760000228881836
2007-09-14,99.9000015258789,26.440000534057617,73.69000244140625,24.920000076293945
2007-09-17,99.94000244140625,26.75,73.30000305175781,26.479999542236328
2007-09-18,100.1500015258789,26.850000381469727,75.34500122070312,20.350000381469727
2007-09-19,100.12999725341797,27.079999923706055,75.88999938964844,20.030000686645508
2007-09-20,99.41999816894531,27.5,75.43000030517578,20.450000762939453
2007-09-21,99.70999908447266,27.690000534057617,75.61000061035156,19.0
2007-09-24,99.72000122070312,27.639999389648438,75.07499694824219,19.3700008392334
2007-09-25,99.80000305175781,27.440000534057617,74.9000015258789,18.600000381469727
2007-09-26,99.69999694824219,27.479999542236328,75.44999694824219,17.6299991607666
2007-09-27,99.87000274658203,28.200000762939453,75.86499786376953,17.0
2007-09-28,100.0199966430664,28.110000610351562,75.5999984741211,18.0
2007-10-01,99.2699966430664,27.81999969482422,76.57499694824219,17.84000015258789
2007-10-02,99.6500015258789,27.260000228881836,76.44999694824219,18.489999771118164
2007-10-03,99.69999694824219,27.290000915527344,76.33000183105469,18.799999237060547
2007-10-04,99.66000366210938,27.670000076293945,76.4749984741211,18.440000534057617
2007-10-05,98.87000274658203,27.75,77.30500030517578,16.90999984741211
2007-10-08,99.6500015258789,27.170000076293945,77.20500183105469,17.459999084472656
2007-10-09,99.44000244140625,27.360000610351562,77.74500274658203,16.1200008392334
2007-10-10,99.56999969482422,27.68000030517578,77.59500122070312,16.670000076293945
2007-10-11,99.63999938964844,27.989999771118164,77.15499877929688,18.8799991607666
2007-10-12,99.44999694824219,28.1200008392334,77.54000091552734,17.729999542236328
2007-10-15,99.4800033569336,28.600000381469727,76.93499755859375,19.25
2007-10-16,99.63999938964844,28.6299991607666,76.38999938964844,20.020000457763672
2007-10-17,99.9800033569336,28.479999542236328,76.44499969482422,18.540000915527344
2007-10-18,100.2699966430664,28.989999771118164,76.46499633789062,18.5
2007-10-19,100.7300033569336,28.90999984741211,74.5,22.959999084472656
2007-10-22,100.69999694824219,28.829999923706055,74.86499786376953,21.639999389648438
2007-10-23,100.66999816894531,28.6299991607666,75.4000015258789,20.40999984741211
2007-10-24,101.11000061035156,28.729999542236328,75.3499984741211,20.799999237060547
2007-10-25,100.8499984741211,29.399999618530273,75.30000305175781,21.170000076293945
2007-10-26,100.76000213623047,29.850000381469727,76.20500183105469,19.559999465942383
2007-10-29,100.76000213623047,30.34000015258789,76.51000213623047,19.8700008392334
2007-10-30,100.88999938964844,29.65999984741211,75.96499633789062,21.06999969482422
2007-10-31,100.61000061035156,30.5,76.95500183105469,18.530000686645508
2007-11-01,100.44000244140625,30.110000610351562,75.00499725341797,23.209999084472656
2007-11-02,100.55000305175781,30.760000228881836,74.98999786376953,23.010000228881836
2007-11-05,100.45999908447266,30.559999465942383,74.4000015258789,24.309999465942383
2007-11-06,100.33000183105469,31.360000610351562,75.43000030517578,21.389999389648438
2007-11-07,100.3499984741211,31.200000762939453,73.3499984741211,26.489999771118164
2007-11-08,100.44999694824219,31.1200008392334,73.25499725341797,26.15999984741211
2007-11-09,100.80000305175781,31.110000610351562,72.29000091552734,28.5
2007-11-12,100.66000366210938,30.43000030517578,71.3499984741211,31.09000015258789
2007-11-13,100.66999816894531,29.850000381469727,73.43499755859375,24.100000381469727
2007-11-14,100.62999725341797,30.520000457763672,73.18000030517578,25.940000534057617
2007-11-15,101.05999755859375,30.219999313354492,72.125,28.059999465942383
2007-11-16,100.98999786376953,30.31999969482422,72.41000366210938,25.489999771118164
2007-11-19,101.20999908447266,30.549999237060547,71.2249984741211,26.010000228881836
2007-11-20,101.0,31.309999465942383,71.5,24.8799991607666
2007-11-21,101.7699966430664,31.350000381469727,70.25,26.84000015258789
2007-11-23,101.25,31.639999389648438,71.30000305175781,25.610000610351562
2007-11-26,102.16999816894531,31.25,69.90499877929688,28.90999984741211
2007-11-27,101.75,31.0,70.76000213623047,26.280000686645508
2007-11-28,101.5,30.6200008392334,72.92500305175781,24.110000610351562
2007-11-29,101.79000091552734,30.690000534057617,72.95999908447266,23.969999313354492
2007-11-30,102.0,30.309999465942383,73.4749984741211,22.8700008392334
2007-12-03,102.12999725341797,30.530000686645508,73.02999877929688,23.610000610351562
2007-12-04,101.73999786376953,30.670000076293945,72.55999755859375,23.790000915527344
2007-12-05,101.55000305175781,30.440000534057617,73.6449966430664,22.530000686645508
2007-12-06,101.44000244140625,30.989999771118164,74.70999908447266,20.959999084472656
2007-12-07,100.86000061035156,30.889999389648438,74.80000305175781,20.850000381469727
2007-12-10,100.66000366210938,30.8700008392334,75.44000244140625,20.739999771118164
2007-12-11,101.1500015258789,31.139999389648438,73.38500213623047,23.59000015258789
2007-12-12,101.05000305175781,31.989999771118164,73.8499984741211,22.469999313354492
2007-12-13,100.66000366210938,31.649999618530273,73.86000061035156,22.559999465942383
2007-12-14,100.37999725341797,31.43000030517578,72.8499984741211,23.270000457763672
2007-12-17,100.52999877929688,30.520000457763672,71.73500061035156,24.520000457763672
2007-12-18,101.05999755859375,30.389999389648438,72.25,22.639999389648438
2007-12-19,101.2699966430664,30.68000030517578,72.17500305175781,21.68000030517578
2007-12-20,101.18000030517578,30.549999237060547,72.29000091552734,20.579999923706055
2007-12-21,100.73999786376953,30.90999984741211,73.40499877929688,18.469999313354492
2007-12-24,100.7699966430664,31.139999389648438,74.08999633789062,18.600000381469727
2007-12-26,100.45999908447266,31.510000228881836,74.1500015258789,18.65999984741211
2007-12-27,100.5999984741211,31.6200008392334,73.22000122070312,20.260000228881836
2007-12-28,101.13999938964844,31.520000457763672,72.94000244140625,20.739999771118164
2007-12-31,101.16999816894531,31.559999465942383,72.57499694824219,22.5
2008-01-02,101.6500015258789,32.43000030517578,71.71499633789062,23.170000076293945
2008-01-03,101.91999816894531,32.68000030517578,71.62999725341797,22.489999771118164
2008-01-04,102.12999725341797,32.4900016784668,69.71499633789062,23.940000534057617
2008-01-07,102.26000213623047,31.899999618530273,69.75,23.790000915527344
2008-01-08,102.5199966430664,32.189998626708984,68.5,25.43000030517578
2008-01-09,102.27999877929688,31.8700008392334,69.2249984741211,24.1200008392334
2008-01-10,102.06999969482422,31.719999313354492,69.68000030517578,23.450000762939453
2008-01-11,102.51000213623047,32.0099983215332,69.0250015258789,23.68000030517578
2008-01-14,102.58999633789062,32.40999984741211,69.69000244140625,22.899999618530273
2008-01-15,102.95999908447266,32.0099983215332,68.0,23.34000015258789
2008-01-16,102.6500015258789,31.709999084472656,67.58999633789062,24.3799991607666
2008-01-17,103.2699966430664,31.299999237060547,65.7300033569336,28.459999084472656
2008-01-18,103.25,31.420000076293945,65.28500366210938,27.18000030517578
2008-01-22,103.41000366210938,31.309999465942383,64.55999755859375,31.010000228881836
2008-01-23,103.0999984741211,30.719999313354492,66.25,29.020000457763672
2008-01-24,102.83999633789062,31.479999542236328,66.67500305175781,27.780000686645508
2008-01-25,103.0199966430664,32.18000030517578,65.70500183105469,29.079999923706055
2008-01-28,103.22000122070312,32.33000183105469,67.08000183105469,27.780000686645508
2008-01-29,102.9000015258789,32.599998474121094,67.3550033569336,27.31999969482422
2008-01-30,103.05999755859375,32.31999969482422,66.74500274658203,27.6200008392334
2008-01-31,103.51000213623047,32.47999954223633,68.0999984741211,26.200000762939453
2008-02-01,102.98999786376953,31.90999984741211,69.19999694824219,24.020000457763672
2008-02-04,102.93000030517578,32.470001220703125,68.37999725341797,25.989999771118164
2008-02-05,103.25,32.20000076293945,66.44000244140625,28.239999771118164
2008-02-06,103.16999816894531,32.04999923706055,65.93499755859375,28.969999313354492
2008-02-07,102.26000213623047,32.439998626708984,66.54000091552734,27.65999984741211
2008-02-08,102.75,33.40999984741211,66.1500015258789,28.010000228881836
2008-02-11,102.97000122070312,33.630001068115234,66.53500366210938,27.600000381469727
2008-02-12,102.93000030517578,32.95000076293945,67.1500015258789,26.329999923706055
2008-02-13,102.31999969482422,33.220001220703125,67.91500091552734,24.8799991607666
2008-02-14,102.0,33.88999938964844,67.03500366210938,25.540000915527344
2008-02-15,101.94999694824219,33.72999954223633,67.05000305175781,25.020000457763672
2008-02-19,101.45999908447266,34.83000183105469,67.26499938964844,25.59000015258789
2008-02-20,101.30000305175781,35.0099983215332,67.58000183105469,24.399999618530273
2008-02-21,102.12999725341797,34.81999969482422,66.82499694824219,25.1200008392334
2008-02-22,101.58999633789062,35.29999923706055,67.13500213623047,24.059999465942383
2008-02-25,101.2300033569336,35.63999938964844,68.26000213623047,23.030000686645508
2008-02-26,101.72000122070312,36.400001525878906,68.69999694824219,21.899999618530273
2008-02-27,101.93000030517578,36.349998474121094,68.58999633789062,22.690000534057617
2008-02-28,102.54000091552734,36.70000076293945,67.9000015258789,23.530000686645508
2008-02-29,102.93000030517578,36.099998474121094,66.4000015258789,26.540000915527344
2008-03-03,102.52999877929688,36.630001068115234,66.16500091552734,26.280000686645508
2008-03-04,102.08999633789062,36.5,65.95500183105469,25.520000457763672
2008-03-05,101.44000244140625,37.29999923706055,66.32499694824219,24.600000381469727
2008-03-06,101.29000091552734,37.58000183105469,64.94999694824219,27.549999237060547
2008-03-07,101.5999984741211,37.20000076293945,64.25,27.489999771118164
2008-03-10,102.13999938964844,37.900001525878906,63.27000045776367,29.3799991607666
2008-03-11,101.5199966430664,38.4900016784668,65.51000213623047,26.360000610351562
2008-03-12,102.55999755859375,38.90999984741211,64.88500213623047,27.219999313354492
2008-03-13,102.12000274658203,38.95000076293945,65.30500030517578,27.290000915527344
2008-03-14,102.55000305175781,38.900001525878906,64.1050033569336,31.15999984741211
2008-03-17,102.98999786376953,37.34000015258789,63.3650016784668,32.2400016784668
2008-03-18,102.75,38.16999816894531,66.0,25.790000915527344
2008-03-19,103.05999755859375,36.52000045776367,64.23500061035156,29.84000015258789
2008-03-20,103.41999816894531,35.04999923706055,65.58000183105469,26.6200008392334
2008-03-24,102.66000366210938,35.689998626708984,67.0,25.729999542236328
2008-03-25,102.8499984741211,36.04999923706055,66.78500366210938,25.719999313354492
2008-03-26,102.55000305175781,37.130001068115234,66.0,26.079999923706055
2008-03-27,102.58999633789062,37.540000915527344,65.75499725341797,25.8799991607666
2008-03-28,102.83999633789062,36.650001525878906,65.16999816894531,25.709999084472656
2008-03-31,102.68000030517578,35.77000045776367,65.5,25.610000610351562
2008-04-01,101.56999969482422,35.56999969482422,67.73500061035156,22.68000030517578
2008-04-02,101.62000274658203,36.630001068115234,67.77999877929688,23.43000030517578
2008-04-03,101.94000244140625,36.83000183105469,67.86000061035156,23.209999084472656
2008-04-04,102.45999908447266,37.09000015258789,67.88500213623047,22.450000762939453
2008-04-07,102.44999694824219,37.4900016784668,67.91999816894531,22.420000076293945
2008-04-08,102.44000244140625,37.63999938964844,67.79499816894531,22.360000610351562
2008-04-09,102.88999938964844,38.27000045776367,67.18499755859375,22.809999465942383
2008-04-10,102.56999969482422,38.099998474121094,67.5250015258789,21.979999542236328
2008-04-11,102.79000091552734,37.95000076293945,66.1449966430664,23.459999084472656
2008-04-14,102.66999816894531,38.209999084472656,65.91999816894531,23.81999969482422
2008-04-15,102.12000274658203,38.66999816894531,66.23500061035156,22.780000686645508
2008-04-16,101.75,39.040000915527344,67.875,20.530000686645508
2008-04-17,101.7300033569336,38.86000061035156,67.95999908447266,20.3700008392334
2008-04-18,102.0,38.880001068115234,68.8949966430664,20.1299991607666
2008-04-21,102.01000213623047,38.93000030517578,68.75,20.5
2008-04-22,102.16000366210938,39.16999816894531,68.17500305175781,20.8700008392334
2008-04-23,102.05999755859375,38.79999923706055,68.38500213623047,20.260000228881836
2008-04-24,101.68000030517578,38.150001525878906,68.76499938964844,20.059999465942383
2008-04-25,101.58000183105469,38.849998474121094,69.29499816894531,19.59000015258789
2008-04-28,101.83000183105469,38.939998626708984,69.26499938964844,19.639999389648438
2008-04-29,101.9800033569336,38.0,68.9749984741211,20.239999771118164
2008-04-30,102.5999984741211,37.93000030517578,68.69999694824219,20.790000915527344
2008-05-01,102.0999984741211,37.04999923706055,69.91000366210938,18.8799991607666
2008-05-02,101.93000030517578,37.9900016784668,70.11000061035156,18.18000030517578
2008-05-05,101.97000122070312,38.779998779296875,69.75,18.899999618530273
2008-05-06,101.63999938964844,39.290000915527344,70.34500122070312,18.209999084472656
2008-05-07,101.93000030517578,39.36000061035156,69.3550033569336,19.729999542236328
2008-05-08,102.19000244140625,40.0,69.21499633789062,19.399999618530273
2008-05-09,102.2300033569336,40.619998931884766,69.17500305175781,19.40999984741211
2008-05-12,102.05000305175781,39.93000030517578,69.88999938964844,17.790000915527344
2008-05-13,101.47000122070312,40.150001525878906,69.97000122070312,17.979999542236328
2008-05-14,101.62000274658203,39.5,70.19000244140625,17.65999984741211
2008-05-15,102.16000366210938,39.95000076293945,70.93499755859375,16.299999237060547
2008-05-16,101.91000366210938,40.529998779296875,71.05999755859375,16.469999313354492
2008-05-19,102.08000183105469,40.59000015258789,71.16999816894531,17.010000228881836
2008-05-20,102.30000305175781,41.150001525878906,70.58499908447266,17.579999923706055
2008-05-21,102.16000366210938,42.349998474121094,69.4000015258789,18.59000015258789
2008-05-22,101.55000305175781,41.7400016784668,69.63500213623047,18.049999237060547
2008-05-23,101.94000244140625,41.81999969482422,68.62999725341797,19.549999237060547
2008-05-27,101.37000274658203,41.150001525878906,69.2300033569336,19.639999389648438
2008-05-28,100.9000015258789,41.40999984741211,69.6449966430664,19.06999969482422
2008-05-29,100.62000274658203,40.279998779296875,69.94999694824219,18.139999389648438
2008-05-30,100.9800033569336,40.54999923706055,70.08499908447266,17.829999923706055
2008-06-02,100.95999908447266,41.09000015258789,69.5250015258789,19.829999923706055
2008-06-03,101.1500015258789,40.119998931884766,69.1500015258789,20.239999771118164
2008-06-04,100.79000091552734,39.52000045776367,69.2750015258789,20.799999237060547
2008-06-05,100.41999816894531,41.02000045776367,70.625,18.6299991607666
2008-06-06,100.9800033569336,42.06999969482422,68.49500274658203,23.559999465942383
2008-06-09,100.47000122070312,42.5,68.55000305175781,23.1200008392334
2008-06-10,99.94000244140625,42.33000183105469,68.20500183105469,23.18000030517578
2008-06-11,100.06999969482422,43.88999938964844,67.17500305175781,24.1200008392334
2008-06-12,99.44999694824219,43.880001068115234,67.375,23.329999923706055
2008-06-13,99.19999694824219,43.599998474121094,68.375,21.219999313354492
2008-06-16,99.30999755859375,43.560001373291016,68.48999786376953,20.950000762939453
